number,difficulty,codeLength,timestamp
2580931,216613355,200,1717257028
2580932,216401819,200,1717257048
2580933,216401819,200,1717257060
2580934,216401819,200,1717257071
2580935,216613148,200,1717257073
2580936,216613148,200,1717257080
2580937,216824684,200,1717257083
2580938,217036426,200,1717257089
2580939,217036426,200,1717257100
2580940,216824477,200,1717257119
2580941,216612735,200,1717257134
2580942,216612735,200,1717257147
2580943,216824270,200,1717257148
2580944,217036012,200,1717257149
2580945,217247961,200,1717257151
2580946,217035805,200,1717257168
2580947,216823856,200,1717257185
2580948,217035598,200,1717257186
2580949,217247546,200,1717257187
2580950,217459701,200,1717257193
2580951,216822615,200,1717257225
2580952,217034355,200,1717257226
2580953,216822408,200,1717257241
2580954,216822408,200,1717257249
2580955,215975448,196,1717257284
2580956,216186361,196,1717257290
2580957,216397480,200,1717257296
2580958,216397480,200,1717257305
2580959,216186155,196,1717257321
2580960,216397274,200,1717257322
2580961,216185949,196,1717257339
2580962,215763711,196,1717257365
2580963,215974417,196,1717257366
2580964,216185329,196,1717257372
2580965,215974211,196,1717257387
2580966,216185123,196,1717257393
2580967,216185123,196,1717257403
2580968,215974005,196,1717257418
2580969,216184917,196,1717257419
2580970,216396035,200,1717257420
2580971,216396035,200,1717257432
2580972,215762063,196,1717257462
2580973,215762063,196,1717257472
2580974,215551358,196,1717257488
2580975,215761857,196,1717257489
2580976,215972561,196,1717257490
2580977,216183471,196,1717257495
2580978,215972355,196,1717257515
2580979,216183265,196,1717257516
2580980,216394381,200,1717257517
2580981,216605703,200,1717257523
2580982,215971116,196,1717257553
2580983,216182025,196,1717257554
2580984,216182025,196,1717257564
2580985,216182025,196,1717257571
2580986,215970910,196,1717257587
2580987,216181819,196,1717257588
2580988,216392934,200,1717257589
2580989,216604255,200,1717257590
2580990,216815782,200,1717257591
2580991,216392314,200,1717257614
2580992,215969674,196,1717257639
2580993,216180581,196,1717257640
2580994,216391694,200,1717257644
2580995,215757734,196,1717257675
2580996,215757734,196,1717257685
2580997,215968434,196,1717257688
2580998,216179340,196,1717257690
2580999,216179340,196,1717257697
2581000,216179340,196,1717257708
2581001,215968228,196,1717257727
2581002,215335510,196,1717257759
2581003,215545798,196,1717257760
2581004,215545798,196,1717257773
2581005,215545798,196,1717257780
2581006,215756291,196,1717257784
2581007,215966990,196,1717257789
2581008,216177895,196,1717257790
2581009,216389006,200,1717257792
2581010,216177689,196,1717257810
2581011,216388800,200,1717257814
2581012,216600117,200,1717257815
2581013,216811640,200,1717257816
2581014,216811640,200,1717257824
2581015,216176450,196,1717257854
2581016,216387559,200,1717257855
2581017,216598874,200,1717257856
2581018,216175830,196,1717257881
2581019,216598048,200,1717257887
2581020,216809569,200,1717257890
2581021,216809569,200,1717257900
2581022,216809569,200,1717257907
2581023,215962657,196,1717257943
2581024,215540855,196,1717257970
2581025,215540855,196,1717257983
2581026,215540855,196,1717257996
2581027,215540855,196,1717258004
2581028,215751344,196,1717258005
2581029,213855098,196,1717258079
2581030,214063940,196,1717258080
2581031,214272986,196,1717258081
2581032,214482236,196,1717258082
2581033,214272781,196,1717258097
2581034,214482031,196,1717258098
2581035,214691486,196,1717258099
2581036,214901145,196,1717258105
2581037,215111009,196,1717258109
2581038,215111009,196,1717258118
2581039,215321078,196,1717258119
2581040,215321078,196,1717258132
2581041,214690256,196,1717258166
2581042,214899914,196,1717258168
2581043,215109777,196,1717258172
2581044,215319845,196,1717258178
2581045,215319845,196,1717258190
2581046,215319845,196,1717258199
2581047,215530118,196,1717258205
2581048,215319640,196,1717258223
2581049,215529913,196,1717258225
2581050,215740391,196,1717258229
2581051,215740391,196,1717258239
2581052,215740391,196,1717258246
2581053,215951074,196,1717258247
2581054,216161963,196,1717258249
2581055,216161963,196,1717258259
2581056,216161963,196,1717258268
2581057,216373058,200,1717258269
2581058,215950456,196,1717258294
2581059,216161345,196,1717258296
2581060,216161345,196,1717258309
2581061,214683680,196,1717258366
2581062,214683680,196,1717258378
2581063,214893332,196,1717258380
2581064,215103188,196,1717258381
2581065,214683066,196,1717258404
2581066,214892717,196,1717258410
2581067,215102573,196,1717258416
2581068,215312634,196,1717258417
2581069,215312634,196,1717258430
2581070,215522900,196,1717258435
2581071,215733371,196,1717258436
2581072,215522694,196,1717258456
2581073,215522694,196,1717258463
2581074,215733165,196,1717258468
2581075,215943841,196,1717258469
2581076,215732959,196,1717258485
2581077,215943635,196,1717258486
2581078,215521871,196,1717258508
2581079,215100931,196,1717258529
2581080,214890872,196,1717258547
2581081,215100726,196,1717258550
2581082,215310785,196,1717258554
2581083,215521049,196,1717258555
2581084,215310580,196,1717258574
2581085,215520844,196,1717258580
2581086,215310375,196,1717258597
2581087,215310375,196,1717258607
2581088,215520639,196,1717258612
2581089,215310170,196,1717258627
2581090,215099907,196,1717258645
2581091,215099907,196,1717258655
2581092,215099907,196,1717258664
2581093,215309965,196,1717258670
2581094,215520228,196,1717258671
2581095,215730696,196,1717258676
2581096,215730696,196,1717258685
2581097,215941370,196,1717258686
2581098,216152250,196,1717258689
2581099,216152250,196,1717258700
2581100,215941164,196,1717258717
2581101,215941164,196,1717258730
2581102,215941164,196,1717258737
2581103,216152044,196,1717258741
2581104,216152044,196,1717258751
2581105,216152044,196,1717258759
2581106,216363129,200,1717258760
2581107,216363129,200,1717258773
2581108,216151837,196,1717258792
2581109,215940752,196,1717258806
2581110,216151631,196,1717258809
2581111,216151631,196,1717258820
2581112,216362716,200,1717258821
2581113,216151425,196,1717258839
2581114,216362510,200,1717258844
2581115,216573801,200,1717258845
2581116,216573801,200,1717258858
2581117,215939310,196,1717258890
2581118,216150188,196,1717258891
2581119,216361272,200,1717258895
2581120,216149982,196,1717258912
2581121,215727816,196,1717258937
2581122,215727816,196,1717258945
2581123,215517145,196,1717258963
2581124,214885750,196,1717258991
2581125,214885750,196,1717258998
2581126,214675901,196,1717259014
2581127,214256613,196,1717259039
2581128,213838145,196,1717259063
2581129,214046971,196,1717259065
2581130,214046971,196,1717259072
2581131,214256001,196,1717259078
2581132,214046767,196,1717259096
2581133,214255797,196,1717259097
2581134,214465031,196,1717259098
2581135,214674469,196,1717259099
2581136,214884112,196,1717259100
2581137,215093959,196,1717259102
2581138,214673855,196,1717259126
2581139,214673855,196,1717259136
2581140,214883497,196,1717259137
2581141,215093344,196,1717259142
2581142,215093344,196,1717259151
2581143,215303396,196,1717259153
2581144,215513653,196,1717259154
2581145,215513653,196,1717259163
2581146,215513653,196,1717259172
2581147,215724115,196,1717259175
2581148,216145451,196,1717259181
2581149,216356530,200,1717259183
2581150,216145245,196,1717259210
2581151,216356324,200,1717259216
2581152,216356324,200,1717259224
2581153,216145039,196,1717259243
2581154,215511802,196,1717259271
2581155,215722262,196,1717259272
2581156,215932928,196,1717259275
2581157,216143800,196,1717259276
2581158,216354877,200,1717259278
2581159,216566161,200,1717259279
2581160,216777651,200,1717259281
2581161,216777651,200,1717259290
2581162,216989347,200,1717259296
2581163,217201250,200,1717259297
2581164,217413360,200,1717259301
2581165,217625677,200,1717259306
2581166,217625677,200,1717259313
2581167,217625677,200,1717259325
2581168,217413152,200,1717259340
2581169,217200835,200,1717259356
2581170,217412945,200,1717259358
2581171,217625262,200,1717259360
2581172,217837786,200,1717259362
2581173,218050518,200,1717259365
2581174,218263457,200,1717259369
2581175,218476604,200,1717259373
2581176,216769756,200,1717259436
2581177,216981445,200,1717259440
2581178,215921970,196,1717259482
2581179,216132831,196,1717259486
2581180,215921764,196,1717259501
2581181,215921764,196,1717259514
2581182,215710903,196,1717259528
2581183,215921558,196,1717259533
2581184,216132418,196,1717259536
2581185,216343484,200,1717259542
2581186,216554756,200,1717259543
2581187,216554756,200,1717259555
2581188,216766235,200,1717259556
2581189,216977920,200,1717259557
2581190,216977920,200,1717259566
2581191,216766028,200,1717259580
2581192,216977713,200,1717259585
2581193,217189605,200,1717259586
2581194,217189605,200,1717259595
2581195,217401704,200,1717259597
2581196,216764786,200,1717259625
2581197,216764786,200,1717259632
2581198,216764786,200,1717259645
2581199,216553102,200,1717259659
2581200,216764579,200,1717259661
2581201,216976263,200,1717259663
2581202,217188153,200,1717259664
2581203,217400250,200,1717259668
2581204,217400250,200,1717259680
2581205,217400250,200,1717259691
2581206,217612554,200,1717259697
2581207,217825066,200,1717259700
2581208,218037785,200,1717259701
2581209,218037785,200,1717259712
2581210,217186077,200,1717259748
2581211,217186077,200,1717259760
2581212,217398172,200,1717259761
2581213,215699756,196,1717259824
2581214,215699756,196,1717259832
2581215,215910400,196,1717259833
2581216,216121250,196,1717259834
2581217,216121250,196,1717259843
2581218,215699140,196,1717259870
2581219,215699140,196,1717259881
2581220,215909783,196,1717259882
2581221,216120632,196,1717259883
2581222,216331687,200,1717259885
2581223,216331687,200,1717259892
2581224,216542948,200,1717259894
2581225,216542948,200,1717259904
2581226,215697080,196,1717259945
2581227,215697080,196,1717259953
2581228,215907721,196,1717259956
2581229,216118568,196,1717259962
2581230,216329621,200,1717259968
2581231,216329621,200,1717259978
2581232,215907103,196,1717260003
2581233,216117949,196,1717260009
2581234,215695845,196,1717260032
2581235,215906485,196,1717260035
2581236,215906485,196,1717260043
2581237,216117331,196,1717260046
2581238,216117331,196,1717260055
2581239,216117331,196,1717260063
2581240,216328383,200,1717260065
2581241,216117125,196,1717260083
2581242,216117125,196,1717260093
2581243,216328176,200,1717260098
2581244,216539433,200,1717260099
2581245,215693577,196,1717260139
2581246,215482939,196,1717260154
2581247,214851643,196,1717260184
2581248,214641827,196,1717260201
2581249,213803383,196,1717260238
2581250,214012175,196,1717260239
2581251,214221171,196,1717260243
2581252,214221171,196,1717260251
2581253,214430371,196,1717260254
2581254,214639775,196,1717260257
2581255,214430166,196,1717260275
2581256,214639570,196,1717260280
2581257,214849178,196,1717260281
2581258,215058991,196,1717260285
2581259,215058991,196,1717260293
2581260,215269009,196,1717260294
2581261,214638340,196,1717260328
2581262,214847947,196,1717260329
2581263,214847947,196,1717260342
2581264,215057759,196,1717260343
2581265,214637725,196,1717260370
2581266,214847332,196,1717260374
2581267,214637521,196,1717260390
2581268,214637521,196,1717260398
2581269,214847127,196,1717260403
2581270,215056938,196,1717260406
2581271,215476970,196,1717260408
2581272,215687396,196,1717260410
2581273,215687396,196,1717260417
2581274,215898028,196,1717260422
2581275,215898028,196,1717260430
2581276,215687191,196,1717260448
2581277,215687191,196,1717260456
2581278,215476559,196,1717260470
2581279,215686985,196,1717260471
2581280,215476354,196,1717260485
2581281,215476354,196,1717260494
2581282,215476354,196,1717260502
2581283,215686780,196,1717260504
2581284,215686780,196,1717260516
2581285,215686780,196,1717260524
2581286,215897411,196,1717260527
2581287,216108248,196,1717260531
2581288,216319291,200,1717260532
2581289,216530540,200,1717260536
2581290,216741995,200,1717260537
2581291,216741995,200,1717260545
2581292,216953657,200,1717260551
2581293,216953657,200,1717260561
2581294,216741789,200,1717260578
2581295,216741789,200,1717260587
2581296,215895145,196,1717260625
2581297,216105980,196,1717260629
2581298,216317020,200,1717260632
2581299,216105773,196,1717260646
2581300,215894733,196,1717260661
2581301,216105567,196,1717260662
2581302,215894527,196,1717260678
2581303,216105361,196,1717260680
2581304,216316401,200,1717260681
2581305,216105155,196,1717260697
2581306,216105155,196,1717260708
2581307,216316195,200,1717260713
2581308,216316195,200,1717260726
2581309,215048719,196,1717260777
2581310,215258727,196,1717260781
2581311,215468940,196,1717260782
2581312,215679358,196,1717260786
2581313,215889982,196,1717260787
2581314,216100812,196,1717260789
2581315,216100812,196,1717260801
2581316,214834602,196,1717260856
2581317,215044401,196,1717260857
2581318,215254405,196,1717260861
2581319,215464614,196,1717260864
2581320,215675028,196,1717260865
2581321,215885648,196,1717260867
2581322,216096473,196,1717260871
2581323,216307504,200,1717260872
2581324,216518741,200,1717260877
2581325,215250077,196,1717260926
2581326,215460282,196,1717260927
2581327,215670692,196,1717260929
2581328,215881307,196,1717260930
2581329,216092128,196,1717260932
2581330,216303155,200,1717260936
2581331,216303155,200,1717260946
2581332,216091922,196,1717260966
2581333,215458841,196,1717260994
2581334,215038023,196,1717261018
2581335,214618027,196,1717261040
2581336,214618027,196,1717261049
2581337,214408440,196,1717261063
2581338,214408440,196,1717261071
2581339,214617823,196,1717261072
2581340,214617823,196,1717261081
2581341,214408236,196,1717261096
2581342,214617619,196,1717261097
2581343,214827206,196,1717261101
2581344,214827206,196,1717261110
2581345,215036998,196,1717261114
2581346,215246995,196,1717261118
2581347,215246995,196,1717261126
2581348,215246995,196,1717261135
2581349,215457197,196,1717261136
2581350,215036383,196,1717261157
2581351,214616391,196,1717261183
2581352,214825977,196,1717261187
2581353,214825977,196,1717261195
2581354,215035767,196,1717261200
2581355,214615777,196,1717261226
2581356,214615777,196,1717261233
2581357,214825362,196,1717261241
2581358,215035152,196,1717261246
2581359,215245147,196,1717261247
2581360,214194147,196,1717261290
2581361,214194147,196,1717261298
2581362,214403320,196,1717261299
